#    L    TT             EE             BB             TE             PP             TP             EP          
   157    0.45070E+04    0.10055E+01    0.22973E-01   -0.42698E+02    0.51831E-07   -0.14227E-03   -0.66497E-06
   158    0.45373E+04    0.99610E+00    0.22466E-01   -0.42461E+02    0.51475E-07   -0.14024E-03   -0.66431E-06
   159    0.45673E+04    0.98629E+00    0.21971E-01   -0.42200E+02    0.51123E-07   -0.13825E-03   -0.66367E-06
   160    0.45970E+04    0.97625E+00    0.21488E-01   -0.41911E+02    0.50774E-07   -0.13628E-03   -0.66301E-06
   161    0.46265E+04    0.96606E+00    0.21018E-01   -0.41598E+02    0.50429E-07   -0.13435E-03   -0.66230E-06
   162    0.46558E+04    0.95556E+00    0.20560E-01   -0.41260E+02    0.50087E-07   -0.13245E-03   -0.66147E-06
   163    0.46848E+04    0.94484E+00    0.20115E-01   -0.40895E+02    0.49749E-07   -0.13058E-03   -0.66050E-06
   164    0.47134E+04    0.93397E+00    0.19682E-01   -0.40505E+02    0.49414E-07   -0.12873E-03   -0.65934E-06
   165    0.47419E+04    0.92289E+00    0.19262E-01   -0.40088E+02    0.49082E-07   -0.12692E-03   -0.65795E-06
   166    0.47700E+04    0.91174E+00    0.18855E-01   -0.39645E+02    0.48753E-07   -0.12513E-03   -0.65629E-06
   167    0.47979E+04    0.90030E+00    0.18461E-01   -0.39177E+02    0.48428E-07   -0.12337E-03   -0.65431E-06
   168    0.48253E+04    0.88896E+00    0.18081E-01   -0.38681E+02    0.48106E-07   -0.12164E-03   -0.65197E-06
   169    0.48524E+04    0.87741E+00    0.17713E-01   -0.38159E+02    0.47787E-07   -0.11993E-03   -0.64924E-06
   170    0.48792E+04    0.86588E+00    0.17359E-01   -0.37610E+02    0.47471E-07   -0.11825E-03   -0.64606E-06
   171    0.49055E+04    0.85437E+00    0.17018E-01   -0.37034E+02    0.47158E-07   -0.11659E-03   -0.64239E-06
   172    0.49314E+04    0.84282E+00    0.16691E-01   -0.36431E+02    0.46848E-07   -0.11496E-03   -0.63821E-06
   173    0.49568E+04    0.83123E+00    0.16378E-01   -0.35801E+02    0.46542E-07   -0.11335E-03   -0.63345E-06
   174    0.49818E+04    0.81990E+00    0.16078E-01   -0.35146E+02    0.46238E-07   -0.11177E-03   -0.62808E-06
   175    0.50065E+04    0.80853E+00    0.15793E-01   -0.34462E+02    0.45937E-07   -0.11020E-03   -0.62206E-06
   176    0.50306E+04    0.79734E+00    0.15521E-01   -0.33752E+02    0.45639E-07   -0.10866E-03   -0.61535E-06
   177    0.50543E+04    0.78628E+00    0.15263E-01   -0.33016E+02    0.45345E-07   -0.10714E-03   -0.60798E-06
   178    0.50774E+04    0.77556E+00    0.15019E-01   -0.32253E+02    0.45052E-07   -0.10564E-03   -0.59996E-06
   179    0.51001E+04    0.76489E+00    0.14788E-01   -0.31463E+02    0.44763E-07   -0.10417E-03   -0.59134E-06
   180    0.51225E+04    0.75450E+00    0.14570E-01   -0.30647E+02    0.44477E-07   -0.10271E-03   -0.58213E-06
   181    0.51443E+04    0.74439E+00    0.14364E-01   -0.29806E+02    0.44193E-07   -0.10128E-03   -0.57236E-06
   182    0.51656E+04    0.73463E+00    0.14170E-01   -0.28938E+02    0.43912E-07   -0.99864E-04   -0.56206E-06
   183    0.51863E+04    0.72517E+00    0.13988E-01   -0.28044E+02    0.43634E-07   -0.98472E-04   -0.55126E-06
   184    0.52067E+04    0.71606E+00    0.13818E-01   -0.27124E+02    0.43359E-07   -0.97100E-04   -0.53999E-06
   185    0.52265E+04    0.70747E+00    0.13659E-01   -0.26180E+02    0.43086E-07   -0.95749E-04   -0.52827E-06
   186    0.52455E+04    0.69925E+00    0.13511E-01   -0.25210E+02    0.42816E-07   -0.94419E-04   -0.51612E-06
   187    0.52643E+04    0.69156E+00    0.13373E-01   -0.24214E+02    0.42548E-07   -0.93109E-04   -0.50359E-06
   188    0.52825E+04    0.68438E+00    0.13246E-01   -0.23194E+02    0.42283E-07   -0.91819E-04   -0.49069E-06
   189    0.53001E+04    0.67774E+00    0.13129E-01   -0.22149E+02    0.42021E-07   -0.90550E-04   -0.47746E-06
   190    0.53174E+04    0.67171E+00    0.13021E-01   -0.21082E+02    0.41761E-07   -0.89301E-04   -0.46391E-06
   191    0.53339E+04    0.66631E+00    0.12923E-01   -0.19988E+02    0.41503E-07   -0.88072E-04   -0.45009E-06
   192    0.53499E+04    0.66157E+00    0.12834E-01   -0.18871E+02    0.41248E-07   -0.86863E-04   -0.43601E-06
   193    0.53653E+04    0.65753E+00    0.12753E-01   -0.17731E+02    0.40995E-07   -0.85674E-04   -0.42170E-06
   194    0.53803E+04    0.65422E+00    0.12681E-01   -0.16567E+02    0.40745E-07   -0.84504E-04   -0.40719E-06
   195    0.53947E+04    0.65169E+00    0.12617E-01   -0.15382E+02    0.40497E-07   -0.83355E-04   -0.39251E-06
   196    0.54084E+04    0.64998E+00    0.12561E-01   -0.14173E+02    0.40251E-07   -0.82224E-04   -0.37769E-06
