#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   140    0.40119E+04   -0.42828E+02    0.18645E-05   -0.42828E+02    0.10370E+01   -0.45004E-08    0.18645E-05   -0.45004E-08    0.30383E-11
   141    0.40459E+04   -0.42978E+02    0.18335E-05   -0.42978E+02    0.10343E+01   -0.44333E-08    0.18335E-05   -0.44333E-08    0.29738E-11
   142    0.40798E+04   -0.43106E+02    0.18031E-05   -0.43106E+02    0.10312E+01   -0.43751E-08    0.18031E-05   -0.43751E-08    0.29110E-11
   143    0.41137E+04   -0.43211E+02    0.17734E-05   -0.43211E+02    0.10277E+01   -0.43249E-08    0.17734E-05   -0.43249E-08    0.28500E-11
   144    0.41473E+04   -0.43292E+02    0.17443E-05   -0.43292E+02    0.10236E+01   -0.42818E-08    0.17443E-05   -0.42818E-08    0.27906E-11
   145    0.41807E+04   -0.43350E+02    0.17159E-05   -0.43350E+02    0.10192E+01   -0.42448E-08    0.17159E-05   -0.42448E-08    0.27328E-11
   146    0.42141E+04   -0.43384E+02    0.16880E-05   -0.43384E+02    0.10143E+01   -0.42132E-08    0.16880E-05   -0.42132E-08    0.26764E-11
   147    0.42471E+04   -0.43393E+02    0.16607E-05   -0.43393E+02    0.10090E+01   -0.41860E-08    0.16607E-05   -0.41860E-08    0.26216E-11
   148    0.42799E+04   -0.43377E+02    0.16340E-05   -0.43377E+02    0.10032E+01   -0.41622E-08    0.16340E-05   -0.41622E-08    0.25682E-11
   149    0.43127E+04   -0.43337E+02    0.16079E-05   -0.43337E+02    0.99700E+00   -0.41411E-08    0.16079E-05   -0.41411E-08    0.25161E-11
   150    0.43451E+04   -0.43268E+02    0.15822E-05   -0.43268E+02    0.99048E+00   -0.41216E-08    0.15822E-05   -0.41216E-08    0.24652E-11
   151    0.43773E+04   -0.43176E+02    0.15570E-05   -0.43176E+02    0.98357E+00   -0.41030E-08    0.15570E-05   -0.41030E-08    0.24157E-11
   152    0.44091E+04   -0.43057E+02    0.15324E-05   -0.43057E+02    0.97619E+00   -0.40849E-08    0.15324E-05   -0.40849E-08    0.23673E-11
   153    0.44408E+04   -0.42911E+02    0.15082E-05   -0.42911E+02    0.96850E+00   -0.40673E-08    0.15082E-05   -0.40673E-08    0.23201E-11
   154    0.44722E+04   -0.42738E+02    0.14845E-05   -0.42738E+02    0.96050E+00   -0.40500E-08    0.14845E-05   -0.40500E-08    0.22740E-11
   155    0.45034E+04   -0.42539E+02    0.14613E-05   -0.42539E+02    0.95220E+00   -0.40327E-08    0.14613E-05   -0.40327E-08    0.22291E-11
   156    0.45341E+04   -0.42314E+02    0.14385E-05   -0.42314E+02    0.94360E+00   -0.40153E-08    0.14385E-05   -0.40153E-08    0.21853E-11
   157    0.45647E+04   -0.42060E+02    0.14162E-05   -0.42060E+02    0.93471E+00   -0.39976E-08    0.14162E-05   -0.39976E-08    0.21425E-11
   158    0.45950E+04   -0.41780E+02    0.13944E-05   -0.41780E+02    0.92560E+00   -0.39794E-08    0.13944E-05   -0.39794E-08    0.21008E-11
   159    0.46249E+04   -0.41472E+02    0.13729E-05   -0.41472E+02    0.91614E+00   -0.39606E-08    0.13729E-05   -0.39606E-08    0.20602E-11
   160    0.46545E+04   -0.41136E+02    0.13519E-05   -0.41136E+02    0.90647E+00   -0.39409E-08    0.13519E-05   -0.39409E-08    0.20205E-11
   161    0.46839E+04   -0.40773E+02    0.13313E-05   -0.40773E+02    0.89668E+00   -0.39202E-08    0.13313E-05   -0.39202E-08    0.19818E-11
   162    0.47129E+04   -0.40383E+02    0.13111E-05   -0.40383E+02    0.88662E+00   -0.38984E-08    0.13111E-05   -0.38984E-08    0.19441E-11
   163    0.47417E+04   -0.39965E+02    0.12914E-05   -0.39965E+02    0.87638E+00   -0.38752E-08    0.12914E-05   -0.38752E-08    0.19073E-11
   164    0.47700E+04   -0.39519E+02    0.12720E-05   -0.39519E+02    0.86602E+00   -0.38504E-08    0.12720E-05   -0.38504E-08    0.18713E-11
   165    0.47981E+04   -0.39045E+02    0.12530E-05   -0.39045E+02    0.85549E+00   -0.38239E-08    0.12530E-05   -0.38239E-08    0.18363E-11
   166    0.48258E+04   -0.38543E+02    0.12343E-05   -0.38543E+02    0.84493E+00   -0.37955E-08    0.12343E-05   -0.37955E-08    0.18021E-11
   167    0.48532E+04   -0.38015E+02    0.12161E-05   -0.38015E+02    0.83413E+00   -0.37651E-08    0.12161E-05   -0.37651E-08    0.17688E-11
   168    0.48801E+04   -0.37457E+02    0.11982E-05   -0.37457E+02    0.82346E+00   -0.37324E-08    0.11982E-05   -0.37324E-08    0.17362E-11
   169    0.49067E+04   -0.36871E+02    0.11806E-05   -0.36871E+02    0.81264E+00   -0.36973E-08    0.11806E-05   -0.36973E-08    0.17044E-11
   170    0.49328E+04   -0.36257E+02    0.11634E-05   -0.36257E+02    0.80188E+00   -0.36595E-08    0.11634E-05   -0.36595E-08    0.16734E-11
   171    0.49585E+04   -0.35614E+02    0.11465E-05   -0.35614E+02    0.79120E+00   -0.36190E-08    0.11465E-05   -0.36190E-08    0.16431E-11
   172    0.49837E+04   -0.34943E+02    0.11300E-05   -0.34943E+02    0.78053E+00   -0.35755E-08    0.11300E-05   -0.35755E-08    0.16134E-11
   173    0.50084E+04   -0.34244E+02    0.11137E-05   -0.34244E+02    0.76986E+00   -0.35289E-08    0.11137E-05   -0.35289E-08    0.15845E-11
   174    0.50327E+04   -0.33517E+02    0.10978E-05   -0.33517E+02    0.75951E+00   -0.34789E-08    0.10978E-05   -0.34789E-08    0.15562E-11
   175    0.50565E+04   -0.32761E+02    0.10821E-05   -0.32761E+02    0.74918E+00   -0.34255E-08    0.10821E-05   -0.34255E-08    0.15285E-11
   176    0.50797E+04   -0.31977E+02    0.10668E-05   -0.31977E+02    0.73910E+00   -0.33684E-08    0.10668E-05   -0.33684E-08    0.15015E-11
