#    L    TT             EE             TE             PP             TP          
   234    0.53623E+04    0.20259E+01    0.56529E+02    0.29724E+07   -0.42296E+04
   235    0.53465E+04    0.21012E+01    0.58220E+02    0.29577E+07   -0.41985E+04
   236    0.53301E+04    0.21787E+01    0.59904E+02    0.29432E+07   -0.41679E+04
   237    0.53131E+04    0.22586E+01    0.61578E+02    0.29288E+07   -0.41376E+04
   238    0.52954E+04    0.23409E+01    0.63243E+02    0.29144E+07   -0.41077E+04
   239    0.52773E+04    0.24254E+01    0.64897E+02    0.29002E+07   -0.40783E+04
   240    0.52584E+04    0.25123E+01    0.66538E+02    0.28861E+07   -0.40492E+04
   241    0.52391E+04    0.26017E+01    0.68166E+02    0.28722E+07   -0.40205E+04
   242    0.52192E+04    0.26935E+01    0.69782E+02    0.28583E+07   -0.39922E+04
   243    0.51988E+04    0.27877E+01    0.71382E+02    0.28445E+07   -0.39642E+04
   244    0.51777E+04    0.28843E+01    0.72968E+02    0.28308E+07   -0.39366E+04
   245    0.51561E+04    0.29833E+01    0.74537E+02    0.28172E+07   -0.39094E+04
   246    0.51340E+04    0.30848E+01    0.76089E+02    0.28037E+07   -0.38825E+04
   247    0.51114E+04    0.31887E+01    0.77623E+02    0.27903E+07   -0.38559E+04
   248    0.50883E+04    0.32953E+01    0.79138E+02    0.27771E+07   -0.38296E+04
   249    0.50647E+04    0.34042E+01    0.80634E+02    0.27639E+07   -0.38037E+04
   250    0.50406E+04    0.35157E+01    0.82108E+02    0.27508E+07   -0.37780E+04
   251    0.50161E+04    0.36295E+01    0.83562E+02    0.27378E+07   -0.37527E+04
   252    0.49909E+04    0.37460E+01    0.84994E+02    0.27248E+07   -0.37276E+04
   253    0.49655E+04    0.38647E+01    0.86402E+02    0.27120E+07   -0.37029E+04
   254    0.49396E+04    0.39860E+01    0.87787E+02    0.26993E+07   -0.36784E+04
   255    0.49132E+04    0.41095E+01    0.89148E+02    0.26866E+07   -0.36543E+04
   256    0.48864E+04    0.42356E+01    0.90487E+02    0.26741E+07   -0.36304E+04
   257    0.48592E+04    0.43639E+01    0.91795E+02    0.26616E+07   -0.36067E+04
   258    0.48316E+04    0.44947E+01    0.93084E+02    0.26492E+07   -0.35834E+04
   259    0.48035E+04    0.46277E+01    0.94340E+02    0.26369E+07   -0.35603E+04
   260    0.47752E+04    0.47630E+01    0.95577E+02    0.26247E+07   -0.35375E+04
   261    0.47464E+04    0.49005E+01    0.96775E+02    0.26125E+07   -0.35150E+04
   262    0.47172E+04    0.50404E+01    0.97955E+02    0.26005E+07   -0.34927E+04
   263    0.46879E+04    0.51824E+01    0.99109E+02    0.25885E+07   -0.34707E+04
   264    0.46581E+04    0.53265E+01    0.10023E+03    0.25766E+07   -0.34490E+04
   265    0.46278E+04    0.54728E+01    0.10131E+03    0.25648E+07   -0.34275E+04
   266    0.45973E+04    0.56213E+01    0.10238E+03    0.25531E+07   -0.34062E+04
   267    0.45664E+04    0.57717E+01    0.10340E+03    0.25415E+07   -0.33852E+04
   268    0.45352E+04    0.59243E+01    0.10440E+03    0.25299E+07   -0.33645E+04
   269    0.45036E+04    0.60788E+01    0.10537E+03    0.25184E+07   -0.33440E+04
   270    0.44718E+04    0.62352E+01    0.10631E+03    0.25070E+07   -0.33237E+04
   271    0.44397E+04    0.63935E+01    0.10721E+03    0.24957E+07   -0.33036E+04
   272    0.44074E+04    0.65539E+01    0.10808E+03    0.24845E+07   -0.32838E+04
   273    0.43749E+04    0.67159E+01    0.10892E+03    0.24733E+07   -0.32643E+04
   274    0.43421E+04    0.68798E+01    0.10972E+03    0.24622E+07   -0.32449E+04
   275    0.43090E+04    0.70453E+01    0.11049E+03    0.24512E+07   -0.32258E+04
   276    0.42759E+04    0.72126E+01    0.11121E+03    0.24402E+07   -0.32069E+04
   277    0.42424E+04    0.73815E+01    0.11192E+03    0.24294E+07   -0.31882E+04
   278    0.42088E+04    0.75520E+01    0.11257E+03    0.24186E+07   -0.31697E+04
   279    0.41750E+04    0.77240E+01    0.11319E+03    0.24078E+07   -0.31514E+04
   280    0.41411E+04    0.78975E+01    0.11379E+03    0.23972E+07   -0.31334E+04
   281    0.41071E+04    0.80725E+01    0.11434E+03    0.23866E+07   -0.31155E+04
   282    0.40728E+04    0.82487E+01    0.11485E+03    0.23761E+07   -0.30979E+04
