#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   132    0.38530E+04   -0.31369E+02   -0.12661E-05   -0.31369E+02    0.74498E+00   -0.88447E-08   -0.12661E-05   -0.88447E-08    0.60433E-11
   133    0.38668E+04   -0.31549E+02   -0.12321E-05   -0.31549E+02    0.74471E+00   -0.85843E-08   -0.12321E-05   -0.85843E-08    0.59038E-11
   134    0.38808E+04   -0.31711E+02   -0.11975E-05   -0.31711E+02    0.74411E+00   -0.83393E-08   -0.11975E-05   -0.83393E-08    0.57682E-11
   135    0.38949E+04   -0.31859E+02   -0.11626E-05   -0.31859E+02    0.74311E+00   -0.81092E-08   -0.11626E-05   -0.81092E-08    0.56364E-11
   136    0.39089E+04   -0.31989E+02   -0.11274E-05   -0.31989E+02    0.74171E+00   -0.78934E-08   -0.11274E-05   -0.78934E-08    0.55083E-11
   137    0.39230E+04   -0.32103E+02   -0.10922E-05   -0.32103E+02    0.74001E+00   -0.76912E-08   -0.10922E-05   -0.76912E-08    0.53838E-11
   138    0.39371E+04   -0.32200E+02   -0.10569E-05   -0.32200E+02    0.73792E+00   -0.75021E-08   -0.10569E-05   -0.75021E-08    0.52628E-11
   139    0.39511E+04   -0.32279E+02   -0.10218E-05   -0.32279E+02    0.73561E+00   -0.73255E-08   -0.10218E-05   -0.73255E-08    0.51453E-11
   140    0.39653E+04   -0.32342E+02   -0.98697E-06   -0.32342E+02    0.73285E+00   -0.71607E-08   -0.98697E-06   -0.71607E-08    0.50310E-11
   141    0.39793E+04   -0.32386E+02   -0.95253E-06   -0.32386E+02    0.72974E+00   -0.70073E-08   -0.95253E-06   -0.70073E-08    0.49200E-11
   142    0.39935E+04   -0.32411E+02   -0.91862E-06   -0.32411E+02    0.72633E+00   -0.68646E-08   -0.91862E-06   -0.68646E-08    0.48120E-11
   143    0.40076E+04   -0.32419E+02   -0.88537E-06   -0.32419E+02    0.72265E+00   -0.67320E-08   -0.88537E-06   -0.67320E-08    0.47070E-11
   144    0.40217E+04   -0.32408E+02   -0.85290E-06   -0.32408E+02    0.71863E+00   -0.66090E-08   -0.85290E-06   -0.66090E-08    0.46049E-11
   145    0.40357E+04   -0.32379E+02   -0.82134E-06   -0.32379E+02    0.71441E+00   -0.64949E-08   -0.82134E-06   -0.64949E-08    0.45056E-11
   146    0.40498E+04   -0.32330E+02   -0.79081E-06   -0.32330E+02    0.70978E+00   -0.63892E-08   -0.79081E-06   -0.63892E-08    0.44090E-11
   147    0.40637E+04   -0.32261E+02   -0.76145E-06   -0.32261E+02    0.70498E+00   -0.62912E-08   -0.76145E-06   -0.62912E-08    0.43150E-11
   148    0.40776E+04   -0.32173E+02   -0.73338E-06   -0.32173E+02    0.69985E+00   -0.62004E-08   -0.73338E-06   -0.62004E-08    0.42234E-11
   149    0.40914E+04   -0.32065E+02   -0.70674E-06   -0.32065E+02    0.69448E+00   -0.61162E-08   -0.70674E-06   -0.61162E-08    0.41342E-11
   150    0.41051E+04   -0.31935E+02   -0.68163E-06   -0.31935E+02    0.68895E+00   -0.60380E-08   -0.68163E-06   -0.60380E-08    0.40473E-11
   151    0.41188E+04   -0.31786E+02   -0.65817E-06   -0.31786E+02    0.68319E+00   -0.59653E-08   -0.65817E-06   -0.59653E-08    0.39626E-11
   152    0.41322E+04   -0.31617E+02   -0.63631E-06   -0.31617E+02    0.67712E+00   -0.58975E-08   -0.63631E-06   -0.58975E-08    0.38800E-11
   153    0.41457E+04   -0.31425E+02   -0.61598E-06   -0.31425E+02    0.67091E+00   -0.58343E-08   -0.61598E-06   -0.58343E-08    0.37995E-11
   154    0.41590E+04   -0.31212E+02   -0.59710E-06   -0.31212E+02    0.66455E+00   -0.57752E-08   -0.59710E-06   -0.57752E-08    0.37209E-11
   155    0.41721E+04   -0.30979E+02   -0.57961E-06   -0.30979E+02    0.65805E+00   -0.57199E-08   -0.57961E-06   -0.57199E-08    0.36444E-11
   156    0.41851E+04   -0.30725E+02   -0.56342E-06   -0.30725E+02    0.65141E+00   -0.56678E-08   -0.56342E-06   -0.56678E-08    0.35698E-11
   157    0.41981E+04   -0.30449E+02   -0.54848E-06   -0.30449E+02    0.64464E+00   -0.56186E-08   -0.54848E-06   -0.56186E-08    0.34972E-11
   158    0.42109E+04   -0.30152E+02   -0.53470E-06   -0.30152E+02    0.63781E+00   -0.55719E-08   -0.53470E-06   -0.55719E-08    0.34263E-11
   159    0.42235E+04   -0.29833E+02   -0.52202E-06   -0.29833E+02    0.63077E+00   -0.55271E-08   -0.52202E-06   -0.55271E-08    0.33573E-11
   160    0.42360E+04   -0.29492E+02   -0.51035E-06   -0.29492E+02    0.62369E+00   -0.54840E-08   -0.51035E-06   -0.54840E-08    0.32900E-11
   161    0.42484E+04   -0.29129E+02   -0.49963E-06   -0.29129E+02    0.61663E+00   -0.54420E-08   -0.49963E-06   -0.54420E-08    0.32245E-11
   162    0.42607E+04   -0.28746E+02   -0.48979E-06   -0.28746E+02    0.60946E+00   -0.54008E-08   -0.48979E-06   -0.54008E-08    0.31606E-11
   163    0.42729E+04   -0.28341E+02   -0.48075E-06   -0.28341E+02    0.60225E+00   -0.53599E-08   -0.48075E-06   -0.53599E-08    0.30983E-11
   164    0.42849E+04   -0.27914E+02   -0.47244E-06   -0.27914E+02    0.59507E+00   -0.53189E-08   -0.47244E-06   -0.53189E-08    0.30376E-11
   165    0.42968E+04   -0.27465E+02   -0.46479E-06   -0.27465E+02    0.58786E+00   -0.52773E-08   -0.46479E-06   -0.52773E-08    0.29785E-11
   166    0.43085E+04   -0.26995E+02   -0.45772E-06   -0.26995E+02    0.58077E+00   -0.52349E-08   -0.45772E-06   -0.52349E-08    0.29208E-11
   167    0.43202E+04   -0.26504E+02   -0.45117E-06   -0.26504E+02    0.57358E+00   -0.51910E-08   -0.45117E-06   -0.51910E-08    0.28646E-11
   168    0.43315E+04   -0.25991E+02   -0.44506E-06   -0.25991E+02    0.56667E+00   -0.51454E-08   -0.44506E-06   -0.51454E-08    0.28098E-11
   169    0.43427E+04   -0.25455E+02   -0.43931E-06   -0.25455E+02    0.55973E+00   -0.50975E-08   -0.43931E-06   -0.50975E-08    0.27563E-11
   170    0.43538E+04   -0.24898E+02   -0.43385E-06   -0.24898E+02    0.55301E+00   -0.50470E-08   -0.43385E-06   -0.50470E-08    0.27041E-11
   171    0.43645E+04   -0.24318E+02   -0.42862E-06   -0.24318E+02    0.54649E+00   -0.49934E-08   -0.42862E-06   -0.49934E-08    0.26532E-11
   172    0.43750E+04   -0.23717E+02   -0.42354E-06   -0.23717E+02    0.54011E+00   -0.49363E-08   -0.42354E-06   -0.49363E-08    0.26035E-11
